Frecuencia,Parte Real,Parte Imaginaria
473.791667,-0.252515,-3.009417
473.805556,-1.206863,-4.565313
473.819444,0.172715,1.983883
473.833333,-3.291242,-1.028288
473.847222,3.036911,-1.190116
473.861111,-1.322316,-4.008986
473.875000,0.689184,4.517097
473.888889,-2.277747,-3.961733
473.902778,-2.545950,0.941252
473.916667,-4.831498,-0.670204
473.930556,2.263947,3.950457
473.944444,0.869020,6.034831
473.958333,1.011416,1.313829
473.972222,1.843986,1.802652
473.986111,-1.316104,1.110837
474.000000,0.707938,0.510797
474.013889,-1.481608,3.582543
474.027778,-5.484664,-0.211857
474.041667,1.365332,1.165514
474.055556,-0.597199,-4.281364
474.069444,-2.390616,-1.085212
474.083333,-1.088291,2.296823
474.097222,-1.551050,1.614631
474.111111,3.111845,0.662623
474.125000,2.241945,4.029739
474.138889,2.589448,-3.310550
474.152778,0.295070,-0.761801
474.166667,-0.302993,-0.153347
474.180556,3.436928,-0.594879
474.194444,-2.223477,-1.031787
474.208333,-0.999633,-1.666693
474.222222,-1.947208,-5.125142
474.236111,1.360848,2.274100
474.250000,3.239031,3.166641
474.263889,-0.360044,-0.544119
474.277778,-5.341319,0.815100
474.291667,-1.846194,1.991648
474.305556,2.287504,0.745743
474.319444,-2.055779,2.173234
474.333333,-4.469644,-2.574175
474.347222,1.123553,-4.963972
474.361111,-2.808578,-4.128843
474.375000,1.722189,-0.023663
474.388889,1.946534,4.475899
474.402778,2.419785,-0.013829
474.416667,-3.111411,4.874350
474.430556,1.924828,-0.910657
474.444444,-2.074774,-0.290630
474.458333,0.607786,1.797618
474.472222,-2.784499,-3.345347
474.486111,2.297242,3.924049
474.500000,-5.071863,-2.514968
474.513889,0.272698,0.133928
474.527778,2.085718,-2.826892
474.541667,-2.948621,-0.355262
474.555556,4.978370,-1.210668
474.569444,-2.042174,1.729856
474.583333,2.429230,-0.911888
474.597222,6.338401,-0.952529
474.611111,-3.360890,1.441686
474.625000,-1.174618,-4.175681
474.638889,2.613642,1.874227
474.652778,4.175246,-3.509835
474.666667,-1.357871,3.844622
474.680556,-2.696588,1.043644
474.694444,4.349698,-5.469604
474.708333,1.334150,0.901378
474.722222,2.108970,-0.807010
474.736111,0.737988,0.430723
474.750000,-5.824819,2.186471
474.763889,0.937778,-2.390004
474.777778,0.056041,0.145967
474.791667,0.498291,4.694972
474.805556,3.486802,4.169519
474.819444,2.189119,1.974952
474.833333,3.710000,3.897108
474.847222,2.542809,1.923719
474.861111,-1.926956,-4.227020
474.875000,-0.524545,4.021259
474.888889,1.833871,2.185281
474.902778,-1.925621,0.771311
474.916667,-0.193132,3.861940
474.930556,0.117769,-0.829050
474.944444,-3.622805,-1.279044
474.958333,1.030422,-5.235967
474.972222,4.583690,-1.420397
474.986111,-3.021118,0.743091
475.000000,-1.361299,2.252468
475.013889,1.645051,3.716756
475.027778,-5.617712,-3.303853
475.041667,1.841143,0.550207
475.055556,0.576588,1.526287
475.069444,3.703486,1.791403
475.083333,0.407777,3.085009
475.097222,-0.892875,0.411560
475.111111,-2.183970,1.984301
475.125000,-0.228995,2.941603
475.138889,-0.192207,1.031964
475.152778,-3.132917,0.142641
475.166667,0.286348,-1.861446
475.180556,-0.875659,-2.763236
475.194444,4.189346,3.342578
475.208333,4.028415,-0.386608
475.222222,-1.038021,1.556086
475.236111,-0.317432,-3.088918
475.250000,-1.591158,0.925870
475.263889,-1.998186,-1.111121
475.277778,-1.134100,-3.397945
475.291667,-0.306723,0.146238
475.305556,3.436899,-1.674157
475.319444,-5.135514,-0.105398
475.333333,0.561741,-1.664297
475.347222,-0.217016,-1.700890
475.361111,4.233945,-1.219541
475.375000,-1.120272,-2.512952
475.388889,4.869010,-0.579510
475.402778,-2.799310,1.220119
475.416667,-2.333337,-0.365484
475.430556,1.554344,3.580280
475.444444,-0.260251,-0.796678
475.458333,-2.363172,-4.825617
475.472222,4.949810,-0.891704
475.486111,-2.343233,-0.459921
475.500000,1.004063,-0.938405
475.513889,2.059965,1.393191
475.527778,0.132231,-0.411762
475.541667,-1.422555,-1.470267
475.555556,-0.087483,-0.641930
475.569444,-3.528574,3.216894
475.583333,0.496223,1.014901
475.597222,7.468246,0.476698
475.611111,-1.329160,-0.209867
475.625000,-5.372334,0.196838
475.638889,-1.914101,-3.857010
475.652778,0.892698,1.121629
475.666667,4.925003,-4.537033
475.680556,-1.211111,-4.019541
475.694444,0.014422,-0.816655
475.708333,1.973490,-1.940169
475.722222,-0.379575,0.068586
475.736111,2.633823,3.039207
475.750000,-0.535344,0.005446
475.763889,-1.206083,0.283900
475.777778,-0.886312,1.043835
475.791667,-3.256342,1.130602
475.805556,4.891816,-3.792857
475.819444,-0.229278,2.257276
475.833333,3.322791,-0.048845
475.847222,0.768439,-2.147215
475.861111,-1.339064,-3.078830
475.875000,1.544172,5.285347
475.888889,1.862994,-3.314487
475.902778,-9.601474,3.820066
475.916667,0.720186,-3.562269
475.930556,-6.177433,-0.284415
475.944444,-0.791150,-0.886243
475.958333,2.484269,-4.510081
475.972222,0.796082,1.994219
475.986111,-2.958787,-3.216353
476.000000,5.081764,2.576520
476.013889,2.894620,0.323966
476.027778,0.362703,1.968015
476.041667,-0.147687,-5.382885
476.055556,3.106865,-1.395068
476.069444,4.119539,0.734836
476.083333,-1.850696,3.884182
476.097222,-3.229501,3.348148
476.111111,3.542531,-2.817947
476.125000,-0.993996,1.006642
476.138889,0.311679,2.696496
476.152778,1.789130,4.688584
476.166667,0.290714,-0.716391
476.180556,-4.489668,0.368108
476.194444,2.347359,-0.278677
476.208333,-1.295075,-1.209915
476.222222,-1.029880,1.467842
476.236111,-1.584992,-1.081956
476.250000,-5.553371,-1.590953
476.263889,-3.931474,0.506800
476.277778,1.364800,0.977137
476.291667,-2.657191,0.765482
476.305556,-2.432404,5.260647
476.319444,-1.745354,2.676004
476.333333,-0.212711,-2.361727
476.347222,2.018290,1.621847
476.361111,-0.379591,3.180488
476.375000,1.471289,2.091510
476.388889,3.165929,-4.087059
476.402778,-0.452053,-2.333957
476.416667,-0.068077,1.070017
476.430556,-3.831593,-0.153607
476.444444,2.821587,1.011509
476.458333,0.834788,2.388134
476.472222,-0.230225,0.263073
476.486111,-2.985688,-3.600698
476.500000,3.214274,3.723611
476.513889,-0.246895,-6.849260
476.527778,-0.546613,1.486740
476.541667,-0.408878,-0.546442
476.555556,-1.177171,-0.573249
476.569444,0.940595,-1.757656
476.583333,1.278663,0.691506
476.597222,1.824348,3.873846
476.611111,1.103443,-0.618477
476.625000,2.763740,-2.421355
476.638889,-1.085131,-4.092602
476.652778,-4.901505,4.006549
476.666667,-1.095340,-3.494959
476.680556,-2.164148,5.845929
476.694444,2.755528,0.514299
476.708333,6.409950,-2.391155
476.722222,2.699669,0.550461
476.736111,-0.542469,0.552645
476.750000,-0.152815,4.491283
476.763889,-1.229085,-1.214819
476.777778,0.265018,-0.990992
476.791667,1.348931,0.014425
476.805556,2.871004,-2.449171
476.819444,1.803392,-0.895990
476.833333,-1.642381,1.011230
476.847222,2.557158,-2.668070
476.861111,-2.065964,2.698459
476.875000,-2.389310,-2.525702
476.888889,-1.324454,-0.095511
476.902778,1.916167,-2.314959
476.916667,2.286129,-1.984847
476.930556,1.712429,-6.353808
476.944444,2.525959,-2.395699
476.958333,0.665110,2.774407
476.972222,3.353250,1.279970
476.986111,-0.892909,-1.443388
477.000000,0.577626,1.689462
477.013889,-0.551040,1.968173
477.027778,1.746893,-1.668405
477.041667,-0.138516,-0.543719
477.055556,1.854481,2.821191
477.069444,1.276957,1.487561
477.083333,-3.633583,0.347840
477.097222,-0.148050,-1.440158
477.111111,1.072686,-2.994920
477.125000,-4.415452,2.185982
477.138889,-0.474465,3.650195
477.152778,1.265085,3.048478
477.166667,-0.074085,3.048206
477.180556,1.599310,1.712868
477.194444,-0.597184,-0.288254
477.208333,-3.684183,1.862708
477.222222,-4.031190,0.190473
477.236111,-0.600224,-0.898449
477.250000,1.592774,-2.138542
477.263889,1.410139,4.913071
477.277778,2.204164,-2.827074
477.291667,-5.096642,3.883065
477.305556,-2.393554,0.770068
477.319444,2.881908,2.058271
477.333333,0.295481,-2.269952
477.347222,0.335884,-3.219097
477.361111,-0.797172,1.453413
477.375000,-0.130746,-2.221468
477.388889,0.561369,-0.706302
477.402778,3.467412,-1.012310
477.416667,0.801597,-0.476401
477.430556,5.024141,-4.554369
477.444444,-2.073753,-0.774362
477.458333,0.631423,2.774889
477.472222,-4.697327,-2.165415
477.486111,2.240431,-0.980724
477.500000,1.067616,-0.467879
477.513889,-4.212075,-3.649134
477.527778,-2.296002,-1.320181
477.541667,0.333336,-6.789237
477.555556,-0.121507,-4.020432
477.569444,-2.778474,-0.625941
477.583333,-0.643827,1.579775
477.597222,2.277598,2.018876
477.611111,-0.075375,0.402303
477.625000,0.206406,1.641635
477.638889,-0.058111,4.913273
477.652778,-1.243565,2.460615
477.666667,5.219632,8.631390
477.680556,-4.340874,0.577827
477.694444,4.030728,-1.399047
477.708333,-1.817203,2.285352
477.722222,1.240798,0.102210
477.736111,0.309597,-0.917025
477.750000,0.371476,0.623859
477.763889,-2.571838,0.182981
477.777778,-2.650368,-3.406522
477.791667,2.008761,-0.638177
477.805556,-1.876343,4.554589
477.819444,5.471647,0.768155
477.833333,2.037348,3.741042
477.847222,-0.001009,-3.452503
477.861111,5.678482,-0.845959
477.875000,1.732457,4.118279
477.888889,-1.899706,-0.015074
477.902778,1.101350,2.360257
477.916667,-7.163055,-1.961239
477.930556,1.153721,1.912304
477.944444,3.732281,-2.790386
477.958333,-0.344617,-4.797992
477.972222,2.431448,-3.399819
477.986111,0.434860,3.226542
478.000000,-3.525917,-3.149672
478.013889,1.825585,2.756051
478.027778,3.268682,6.460605
478.041667,-2.255869,4.632355
478.055556,-2.253419,-2.025150
478.069444,-0.481354,-1.230928
478.083333,2.045611,-0.794471
478.097222,-1.667644,0.191661
478.111111,2.935333,2.495277
478.125000,1.996003,-1.209217
478.138889,-0.529992,2.817270
478.152778,-1.766927,2.395400
478.166667,-1.827481,-0.324019
478.180556,2.935365,-3.979635
478.194444,-3.109066,-1.334030
478.208333,1.425279,-1.329481
478.222222,-0.860571,-4.333755
478.236111,1.214260,-3.474402
478.250000,-2.394229,-2.350253
478.263889,-2.392294,-0.919183
478.277778,-1.713779,-0.931911
478.291667,-0.806662,-1.426599
478.305556,0.329924,-0.216506
478.319444,0.412725,0.351189
478.333333,1.548719,-2.160389
478.347222,1.215757,0.267901
478.361111,-2.203414,-0.730423
478.375000,-4.585915,-1.499453
478.388889,1.468835,-0.919951
478.402778,3.282978,0.894381
478.416667,2.663336,1.737384
478.430556,3.836829,2.144968
478.444444,3.645842,4.099584
478.458333,2.036798,6.055165
478.472222,1.463162,-1.415254
478.486111,1.131351,-1.846706
478.500000,-3.282108,1.502807
478.513889,-1.608364,-1.170344
478.527778,2.582608,-0.304475
478.541667,1.661070,-1.268004
478.555556,-3.120940,5.007638
478.569444,-1.916140,1.436573
478.583333,-3.310434,0.852216
478.597222,4.738879,1.663350
478.611111,0.406162,2.064826
478.625000,0.747487,0.573306
478.638889,1.446026,-5.145221
478.652778,-1.618433,4.799907
478.666667,2.202020,1.329844
478.680556,0.300949,-3.652669
478.694444,-3.231904,-6.387190
478.708333,-1.819733,2.007781
478.722222,-5.434663,-3.560929
478.736111,-4.250651,-1.135622
478.750000,-0.734666,3.921345
478.763889,-3.424678,-0.888891
478.777778,2.498653,-0.791464
478.791667,0.699630,3.144423
478.805556,3.051973,-1.661973
478.819444,4.298644,-0.736661
478.833333,2.512405,-0.341346
478.847222,-3.561387,-3.339921
478.861111,-5.500891,-3.190140
478.875000,2.103959,0.257313
478.888889,-5.177273,1.106281
478.902778,-0.338123,-5.073402
478.916667,0.188244,-0.529781
478.930556,-0.667562,-1.403708
478.944444,4.698364,-0.666581
478.958333,3.460635,3.709335
478.972222,2.750535,-4.409851
478.986111,-1.085002,-4.395002
479.000000,0.745405,-0.846509
479.013889,-3.838171,0.504137
479.027778,-2.959385,-0.577940
479.041667,-0.346114,-6.676414
479.055556,-3.750474,-3.488751
479.069444,-0.018083,-0.167899
479.083333,-2.430478,-2.901800
479.097222,-2.007020,3.336616
479.111111,-0.944894,1.229920
479.125000,0.273235,0.019624
479.138889,5.111950,-1.970027
479.152778,1.402668,2.943505
479.166667,1.502281,4.244539
479.180556,0.191902,-1.189133
479.194444,-3.194848,3.092067
479.208333,-3.457638,-2.604171
479.222222,6.502910,0.077506
479.236111,6.437440,-5.966171
479.250000,-1.032342,1.587935
479.263889,-1.737835,-3.758837
479.277778,0.785194,7.081300
479.291667,4.005744,0.533557
479.305556,-0.370750,5.762667
479.319444,2.521106,0.037693
479.333333,-3.794901,2.762438
479.347222,0.683614,0.383081
479.361111,4.875939,-1.385753
479.375000,1.482035,6.438433
479.388889,-4.124416,-1.722275
479.402778,2.186374,-0.199385
479.416667,-1.668568,3.724717
479.430556,-1.356010,-0.036827
479.444444,0.499431,0.641400
479.458333,-3.018865,4.710853
479.472222,1.117139,-2.370283
479.486111,-2.585797,1.815404
479.500000,-1.776907,3.461262
479.513889,-1.784201,2.579418
479.527778,1.782368,-1.479916
479.541667,-2.164744,-1.732467
479.555556,0.583587,1.341462
479.569444,-3.885138,0.173654
479.583333,-1.148208,1.441376
479.597222,2.871540,-1.043772
479.611111,1.572941,1.738299
479.625000,3.912400,3.324010
479.638889,-0.618578,3.490437
479.652778,-5.332698,-3.638486
479.666667,2.133350,-0.601199
479.680556,1.438848,-1.455371
479.694444,0.185331,-2.408582
479.708333,1.225204,2.625183
479.722222,-0.408751,-0.853214
479.736111,-0.807731,-0.837886
479.750000,0.186858,-0.642558
479.763889,1.298506,0.573729
479.777778,-1.709719,0.845320
479.791667,0.321742,-3.972216
479.805556,0.117467,-2.187176
479.819444,-0.877382,1.906575
479.833333,-1.899129,4.722295
479.847222,-0.047674,-0.515164
479.861111,-1.615692,3.034820
479.875000,-1.870929,-2.809228
479.888889,-3.621618,2.389176
479.902778,0.945912,0.191368
479.916667,2.637810,0.927183
479.930556,0.985442,-2.105882
479.944444,0.241360,-1.308338
479.958333,-5.108996,-0.019119
479.972222,4.742261,-5.182522
479.986111,1.801235,-1.444559
480.000000,0.344850,-2.824572
480.013889,0.833524,1.693857
480.027778,2.791782,-5.858405
480.041667,-2.734735,-0.755532
480.055556,-1.883433,-0.838021
480.069444,-0.803992,0.078539
480.083333,-0.555028,2.220343
480.097222,7.863249,2.233517
480.111111,-1.687352,2.380025
480.125000,2.861890,1.125756
480.138889,1.366696,0.432141
480.152778,-1.810381,1.322527
480.166667,-1.035535,-0.539282
480.180556,-3.424976,2.279320
480.194444,0.867658,3.785258
480.208333,1.575352,-4.424464
480.222222,-0.680488,2.446387
480.236111,-1.698391,1.090927
480.250000,-0.857002,5.683281
480.263889,-1.917267,1.472270
480.277778,-2.565181,-4.217186
480.291667,1.523308,-0.194113
480.305556,1.126072,2.631735
480.319444,1.545208,5.036919
480.333333,4.076384,-1.544844
480.347222,-1.340227,0.063347
480.361111,-2.210542,-0.363350
480.375000,3.131193,-0.166412
480.388889,2.971824,-4.143829
480.402778,-0.831347,-1.303340
480.416667,-1.220060,-0.212241
480.430556,-5.427881,-0.626926
480.444444,-2.612837,0.398572
480.458333,-0.269058,-0.841626
480.472222,-2.408552,0.037119
480.486111,4.786164,-1.478159
480.500000,1.057585,-2.121996
480.513889,0.370381,-5.212516
480.527778,5.845056,-2.156732
480.541667,1.080996,-0.272704
480.555556,-1.828447,-0.534330
480.569444,-0.501425,0.080994
480.583333,2.702703,-1.743375
480.597222,-1.006346,-1.045970
480.611111,-1.954865,2.604792
480.625000,2.662837,2.623555
480.638889,-0.731189,-1.833384
480.652778,-0.313596,0.396547
480.666667,3.785671,-1.407611
480.680556,-0.791600,-2.557558
480.694444,-4.156180,1.071389
480.708333,0.712467,-3.406582
480.722222,0.747129,-2.900477
480.736111,0.857272,2.528631
480.750000,4.885184,-1.321308
480.763889,6.778048,-1.209241
480.777778,0.287953,-1.652634
480.791667,0.842251,-1.979903
480.805556,2.580916,2.977921
480.819444,-1.534043,0.960034
480.833333,2.827476,-0.497830
480.847222,0.713092,1.639026
480.861111,-2.842886,-3.088356
480.875000,-2.490745,1.078667
480.888889,-0.091502,-5.007799
480.902778,0.762429,3.606367
480.916667,-2.694579,0.747734
480.930556,-0.949388,4.749662
480.944444,2.541276,-0.370481
480.958333,-1.339762,0.840060
480.972222,-0.216330,-1.353239
480.986111,0.712557,-1.224552
481.000000,1.422288,3.565441
481.013889,0.848679,4.228325
481.027778,0.104695,3.198197
481.041667,-1.058224,2.089618
481.055556,0.328070,-2.971321
481.069444,0.660513,-2.610070
481.083333,-0.517401,0.914291
481.097222,2.387405,-4.117710
481.111111,-3.369773,2.814514
481.125000,0.547940,-0.656378
481.138889,3.017469,0.901804
481.152778,-0.743015,1.285846
481.166667,0.313688,0.012296
481.180556,-4.991216,1.485463
481.194444,-1.324020,-1.778209
481.208333,2.338857,-2.291094
481.222222,-2.719952,-1.457001
481.236111,-3.200741,-2.528228
481.250000,-3.491145,-2.745077
481.263889,-1.607114,2.793619
481.277778,0.972590,-2.298328
481.291667,4.524331,1.792407
481.305556,1.250516,-0.915580
481.319444,2.616613,-0.362639
481.333333,2.034710,-1.675010
481.347222,-0.742128,2.649187
481.361111,0.362743,1.953296
481.375000,-6.071200,3.363210
481.388889,1.717940,-2.290104
481.402778,-0.846460,-0.977813
481.416667,1.152000,-2.214640
481.430556,-2.477452,1.149234
481.444444,2.706614,-2.824305
481.458333,3.079325,-6.311346
481.472222,-1.109302,-1.795151
481.486111,1.724493,-4.703628
481.500000,3.614235,-0.967372
481.513889,-2.315376,1.834277
481.527778,2.012094,-3.142009
481.541667,1.795778,-1.605819
481.555556,-3.352032,4.151482
481.569444,-5.153095,-2.043033
481.583333,2.179235,-1.030299
481.597222,1.544598,-2.008834
481.611111,0.218444,-0.853456
481.625000,2.467754,-0.925812
481.638889,-1.616152,3.733088
481.652778,-0.972350,1.717145
481.666667,4.526576,3.785186
481.680556,-3.400226,1.172899
481.694444,-3.735745,-2.165403
481.708333,-1.197773,2.953286
481.722222,0.120648,0.866010
481.736111,-0.506048,-2.455298
481.750000,-1.225607,0.440354
481.763889,-0.679887,3.791544
481.777778,-2.466622,-2.415421
481.791667,1.530772,-0.140066
481.805556,-2.359274,4.293254
481.819444,2.319019,1.800970
481.833333,2.482955,-2.772067
481.847222,0.448833,2.267552
481.861111,2.308561,-0.352526
481.875000,-0.929178,0.983368
481.888889,-1.228490,4.559754
481.902778,-3.038056,-1.356771
481.916667,-1.763845,-0.706487
481.930556,2.950045,-0.345558
481.944444,-2.447045,-0.350693
481.958333,-1.055942,5.076259
481.972222,-3.533546,-1.465012
481.986111,-2.708804,2.151281
482.000000,4.685752,0.625512
482.013889,2.438060,1.926610
482.027778,2.277118,0.215096
482.041667,2.681268,0.987609
482.055556,-2.936405,0.265353
482.069444,-0.586464,-1.647288
482.083333,0.949626,-1.264978
482.097222,3.571519,0.894835
482.111111,2.141524,1.138166
482.125000,-3.207111,0.305102
482.138889,-3.120520,3.828247
482.152778,-0.975261,2.029468
482.166667,7.340304,-4.421662
482.180556,-2.411490,4.077599
482.194444,-0.532229,4.057550
482.208333,2.231325,-1.149247
482.222222,-0.729973,0.070328
482.236111,-0.011472,5.203891
482.250000,0.178060,1.206423
482.263889,1.338005,2.606589
482.277778,3.114925,-2.866861
482.291667,0.391658,3.202676
482.305556,-0.460186,-2.490528
482.319444,0.362899,-3.775591
482.333333,0.919208,0.471687
482.347222,3.678145,-1.872389
482.361111,-4.757768,4.355790
482.375000,-0.353440,3.876535
482.388889,-2.982224,-1.037893
482.402778,2.162363,-4.232685
482.416667,2.156858,0.391047
482.430556,-2.220194,5.105240
482.444444,-1.600888,0.126022
482.458333,0.618042,0.330814
482.472222,1.063722,2.401302
482.486111,-5.575551,-1.585252
